loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
470,0, Not Graduate, No,300000,900000,20,436,0.0,400000.0,600000.0,200000.0, Rejected
471,0, Not Graduate, Yes,6900000,22100000,20,303,13600000.0,4600000.0,22000000.0,6900000.0, Rejected
472,4, Graduate, No,3700000,11400000,12,728,4200000.0,5800000.0,7300000.0,2300000.0, Approved
473,3, Not Graduate, Yes,8800000,28600000,10,775,5200000.0,5000000.0,32000000.0,9600000.0, Approved
477,4, Not Graduate, No,4100000,13500000,18,490,4700000.0,6200000.0,13900000.0,2000000.0, Rejected
479,3, Not Graduate, Yes,3600000,8600000,8,790,5400000.0,5900000.0,9800000.0,5200000.0, Approved
480,1, Not Graduate, Yes,700000,2700000,20,669,100000.0,1000000.0,2600000.0,500000.0, Approved
481,4, Not Graduate, No,8300000,30700000,6,381,21700000.0,2300000.0,26700000.0,4600000.0, Rejected
482,0, Graduate, Yes,5300000,15000000,2,900,1700000.0,2100000.0,21000000.0,5800000.0, Approved
483,4, Graduate, No,8300000,24900000,16,506,15400000.0,5600000.0,26700000.0,7000000.0, Rejected
485,3, Graduate, Yes,5400000,14400000,8,677,11000000.0,7900000.0,20800000.0,3100000.0, Approved
486,4, Graduate, No,1600000,4900000,8,685,3200000.0,2000000.0,3800000.0,1500000.0, Approved
488,5, Not Graduate, No,6300000,14800000,6,608,16100000.0,10500000.0,21800000.0,5400000.0, Approved
493,2, Graduate, Yes,8600000,28800000,8,890,23300000.0,5900000.0,21200000.0,7200000.0, Approved
495,5, Not Graduate, No,2300000,5700000,18,329,5600000.0,3300000.0,4900000.0,2700000.0, Rejected
496,2, Not Graduate, Yes,2400000,5400000,12,739,300000.0,2500000.0,5000000.0,3000000.0, Approved
497,5, Graduate, Yes,9800000,30300000,6,867,20800000.0,16000000.0,30200000.0,7600000.0, Approved
499,3, Graduate, No,6700000,15500000,18,492,2100000.0,2000000.0,26300000.0,9400000.0, Rejected
501,2, Graduate, No,200000,700000,8,851,400000.0,200000.0,800000.0,200000.0, Approved
502,2, Graduate, No,4700000,12500000,14,375,1300000.0,6300000.0,10100000.0,5400000.0, Rejected
503,0, Graduate, Yes,4300000,14300000,14,601,3800000.0,900000.0,16700000.0,5700000.0, Approved
504,4, Not Graduate, No,2200000,7000000,20,756,3600000.0,3900000.0,5700000.0,1200000.0, Approved
507,4, Not Graduate, Yes,4200000,15900000,14,375,7200000.0,7900000.0,16200000.0,3000000.0, Rejected
508,0, Not Graduate, Yes,5100000,12500000,18,778,3300000.0,1000000.0,14800000.0,3200000.0, Approved
509,2, Graduate, Yes,4100000,11200000,6,442,12200000.0,4100000.0,10000000.0,4500000.0, Rejected
510,1, Graduate, Yes,9900000,39500000,12,808,11800000.0,3700000.0,30200000.0,13500000.0, Approved
511,1, Not Graduate, Yes,3200000,9000000,20,372,2700000.0,2800000.0,7200000.0,3800000.0, Rejected
512,2, Graduate, No,5500000,19000000,4,597,1100000.0,4000000.0,18700000.0,5300000.0, Approved
513,0, Graduate, Yes,7800000,29100000,20,435,21100000.0,13000000.0,17300000.0,9700000.0, Rejected
514,3, Graduate, Yes,3400000,9700000,20,728,1500000.0,1500000.0,7300000.0,2400000.0, Approved
516,3, Graduate, Yes,8900000,18500000,10,367,6100000.0,0.0,32000000.0,10300000.0, Rejected
518,4, Not Graduate, Yes,3300000,10600000,8,465,500000.0,4400000.0,7300000.0,2800000.0, Rejected
519,4, Graduate, Yes,2900000,10500000,8,607,4400000.0,5500000.0,7600000.0,3800000.0, Approved
520,2, Graduate, Yes,500000,1300000,4,427,1400000.0,500000.0,1800000.0,600000.0, Rejected
521,3, Not Graduate, No,7200000,21200000,4,711,10800000.0,4200000.0,24900000.0,5700000.0, Approved
522,3, Not Graduate, No,8300000,24100000,14,823,5900000.0,700000.0,24000000.0,7700000.0, Approved
523,1, Not Graduate, Yes,8700000,20500000,6,523,19300000.0,6500000.0,23700000.0,4800000.0, Rejected
527,0, Not Graduate, No,2400000,5000000,14,580,5900000.0,4400000.0,5500000.0,3200000.0, Approved
530,2, Graduate, No,4600000,13500000,16,587,7700000.0,5900000.0,10600000.0,5000000.0, Approved
531,5, Graduate, Yes,9900000,31800000,18,817,23400000.0,700000.0,32600000.0,11500000.0, Approved
533,5, Graduate, Yes,6900000,23900000,6,382,17100000.0,6900000.0,21500000.0,8900000.0, Rejected
534,2, Graduate, Yes,1700000,4300000,6,765,5000000.0,1500000.0,3400000.0,900000.0, Approved
535,2, Graduate, Yes,4400000,10000000,20,516,7400000.0,7600000.0,12200000.0,5100000.0, Rejected
539,5, Not Graduate, Yes,8600000,26300000,10,843,23300000.0,9800000.0,18100000.0,11300000.0, Approved
542,1, Not Graduate, Yes,4400000,14200000,16,409,12700000.0,1300000.0,12600000.0,4500000.0, Rejected
543,0, Not Graduate, No,3600000,7800000,14,376,9800000.0,6900000.0,11900000.0,3000000.0, Rejected
545,0, Not Graduate, No,5300000,10900000,18,707,12900000.0,2600000.0,12700000.0,7600000.0, Approved
546,3, Graduate, Yes,9400000,20500000,6,645,17400000.0,13000000.0,24500000.0,10200000.0, Approved
548,5, Graduate, No,9800000,37600000,18,319,19200000.0,5100000.0,19900000.0,5100000.0, Rejected
550,2, Not Graduate, Yes,5800000,22500000,6,888,11900000.0,2600000.0,17100000.0,4800000.0, Approved
551,2, Not Graduate, No,3100000,10400000,10,420,6900000.0,5900000.0,10000000.0,3500000.0, Rejected
555,3, Not Graduate, Yes,9500000,22800000,6,319,200000.0,18800000.0,34100000.0,9400000.0, Rejected
556,5, Not Graduate, Yes,6200000,22200000,20,819,13500000.0,6600000.0,21700000.0,8700000.0, Approved
557,4, Not Graduate, Yes,9700000,32300000,18,387,11600000.0,14300000.0,20000000.0,5400000.0, Rejected
558,5, Graduate, Yes,4200000,12300000,2,686,10500000.0,200000.0,15600000.0,4200000.0, Approved
560,2, Graduate, Yes,200000,500000,6,885,-100000.0,0.0,300000.0,200000.0, Rejected
561,4, Graduate, No,8000000,25500000,4,722,17200000.0,13900000.0,26200000.0,4900000.0, Approved
562,4, Graduate, No,5200000,20400000,20,761,4700000.0,1600000.0,14300000.0,6200000.0, Approved
564,1, Graduate, Yes,9300000,27900000,12,600,2100000.0,4200000.0,29000000.0,6600000.0, Approved
565,5, Graduate, No,2000000,6100000,2,407,1900000.0,1900000.0,4600000.0,2000000.0, Approved
566,3, Graduate, Yes,3900000,14000000,18,829,5200000.0,4000000.0,11600000.0,2700000.0, Approved
568,5, Graduate, Yes,3000000,11100000,12,441,8500000.0,2500000.0,7300000.0,2000000.0, Rejected
569,4, Not Graduate, No,4500000,9800000,16,895,9800000.0,8200000.0,13900000.0,5500000.0, Approved
571,1, Graduate, No,2300000,7200000,8,453,3000000.0,2100000.0,8100000.0,3400000.0, Rejected
572,0, Graduate, No,4700000,17500000,2,701,5400000.0,2300000.0,11700000.0,7000000.0, Approved
573,2, Not Graduate, Yes,1300000,2700000,8,627,100000.0,300000.0,2600000.0,1300000.0, Approved
576,5, Graduate, Yes,1700000,5800000,4,583,2000000.0,1800000.0,6000000.0,2300000.0, Approved
577,2, Not Graduate, No,1900000,7500000,2,889,600000.0,1100000.0,7100000.0,2600000.0, Approved
578,3, Not Graduate, No,2400000,8600000,8,684,3400000.0,2400000.0,6200000.0,1600000.0, Approved
581,4, Graduate, Yes,8900000,26300000,10,369,23900000.0,7000000.0,27400000.0,12100000.0, Rejected
585,4, Graduate, Yes,9500000,31800000,6,519,5900000.0,1300000.0,28400000.0,12200000.0, Rejected
589,5, Not Graduate, Yes,1100000,2800000,10,647,2700000.0,2000000.0,4300000.0,1400000.0, Approved
593,5, Graduate, No,800000,2200000,6,493,900000.0,500000.0,2800000.0,1000000.0, Rejected
595,2, Graduate, No,4400000,12500000,18,492,7900000.0,1200000.0,10100000.0,2700000.0, Rejected
597,3, Not Graduate, Yes,6200000,14600000,2,664,18300000.0,8400000.0,16800000.0,6600000.0, Approved
598,5, Graduate, Yes,700000,1300000,16,362,2100000.0,1300000.0,2000000.0,1000000.0, Rejected
599,0, Graduate, No,3400000,9400000,6,703,600000.0,6000000.0,8600000.0,2600000.0, Approved
602,0, Graduate, Yes,5300000,10600000,2,828,8100000.0,6700000.0,17400000.0,5800000.0, Approved
603,5, Graduate, Yes,3700000,10000000,20,709,8000000.0,800000.0,12000000.0,2200000.0, Approved
605,2, Graduate, Yes,4300000,16000000,14,623,9800000.0,6700000.0,17000000.0,4500000.0, Approved
606,4, Not Graduate, Yes,7100000,24500000,14,599,9100000.0,7000000.0,20400000.0,6800000.0, Approved
608,0, Not Graduate, No,6000000,13100000,6,385,16600000.0,7600000.0,22000000.0,7400000.0, Rejected
609,4, Graduate, Yes,4100000,12500000,2,579,10900000.0,7200000.0,12200000.0,2000000.0, Approved
610,4, Not Graduate, No,8300000,17900000,20,846,12700000.0,1300000.0,26800000.0,12200000.0, Approved
611,3, Graduate, No,8100000,23900000,10,449,7100000.0,6100000.0,28300000.0,8900000.0, Rejected
612,1, Not Graduate, No,7200000,24900000,14,666,3600000.0,11600000.0,16600000.0,5800000.0, Approved
613,5, Graduate, No,7200000,17500000,4,380,2300000.0,400000.0,17500000.0,6200000.0, Rejected
614,2, Graduate, Yes,3500000,8100000,4,589,3800000.0,6700000.0,12500000.0,2700000.0, Approved
615,1, Graduate, No,6200000,19500000,12,845,9100000.0,2900000.0,15300000.0,4000000.0, Approved
616,3, Not Graduate, No,5200000,17300000,10,401,2600000.0,1400000.0,12700000.0,6400000.0, Rejected
617,0, Not Graduate, No,4500000,14500000,2,766,6100000.0,8400000.0,17200000.0,6600000.0, Approved
619,3, Not Graduate, Yes,2000000,6900000,6,834,2200000.0,2800000.0,6400000.0,3000000.0, Approved
620,3, Graduate, No,8900000,25400000,8,588,19400000.0,12100000.0,18800000.0,4500000.0, Approved
621,2, Graduate, No,5000000,10600000,4,570,11900000.0,900000.0,14800000.0,7100000.0, Approved
622,2, Graduate, No,4900000,17600000,6,860,13600000.0,7500000.0,12700000.0,5600000.0, Approved
623,4, Graduate, Yes,5300000,19200000,4,655,14200000.0,6900000.0,17800000.0,3900000.0, Approved
625,5, Graduate, Yes,700000,2100000,14,863,100000.0,1200000.0,2700000.0,600000.0, Approved
626,3, Not Graduate, Yes,5900000,18900000,4,742,10800000.0,4500000.0,23200000.0,8000000.0, Approved
627,3, Graduate, No,3500000,13300000,4,798,7400000.0,5300000.0,12100000.0,3600000.0, Approved
628,5, Not Graduate, Yes,7700000,18900000,16,552,15600000.0,6100000.0,23900000.0,6600000.0, Approved
631,1, Not Graduate, Yes,9000000,29900000,2,668,22100000.0,7200000.0,24400000.0,4700000.0, Approved
632,2, Not Graduate, No,8900000,29200000,8,608,10800000.0,5200000.0,33500000.0,11700000.0, Approved
633,5, Not Graduate, No,6500000,13800000,10,342,15300000.0,2300000.0,14400000.0,7300000.0, Rejected
634,4, Not Graduate, Yes,8100000,18000000,8,817,1400000.0,7800000.0,16900000.0,10800000.0, Approved
639,1, Graduate, Yes,5200000,19500000,12,778,5200000.0,4300000.0,19900000.0,5800000.0, Approved
640,5, Not Graduate, Yes,2000000,7400000,14,799,3600000.0,3700000.0,4300000.0,1100000.0, Approved
641,3, Graduate, No,4600000,17800000,20,716,12600000.0,2600000.0,10800000.0,4500000.0, Approved
643,0, Not Graduate, No,9300000,20100000,10,743,4800000.0,1800000.0,21900000.0,13600000.0, Approved
645,3, Not Graduate, No,4100000,8500000,2,833,12000000.0,0.0,16200000.0,3400000.0, Approved
648,0, Graduate, No,3000000,9600000,12,620,7900000.0,0.0,8600000.0,3600000.0, Approved
650,4, Graduate, Yes,5100000,14000000,12,459,9800000.0,0.0,10400000.0,6800000.0, Rejected
651,0, Graduate, Yes,9800000,32600000,10,704,7000000.0,12100000.0,30000000.0,4900000.0, Approved
652,1, Graduate, Yes,1600000,4100000,6,391,4300000.0,1400000.0,5700000.0,700000.0, Rejected
656,3, Not Graduate, No,9500000,20400000,14,376,2300000.0,6600000.0,25900000.0,8400000.0, Rejected
657,0, Graduate, Yes,3700000,8500000,8,424,1900000.0,5600000.0,14800000.0,4100000.0, Rejected
658,5, Graduate, Yes,7100000,20800000,6,442,2900000.0,7100000.0,28200000.0,7100000.0, Rejected
659,5, Not Graduate, No,5600000,17600000,14,448,6700000.0,3500000.0,18900000.0,6800000.0, Rejected
660,0, Graduate, Yes,1200000,2700000,2,638,1500000.0,500000.0,2700000.0,1500000.0, Approved
662,4, Not Graduate, Yes,1600000,4800000,20,641,4200000.0,1000000.0,4100000.0,1400000.0, Approved
665,4, Not Graduate, Yes,9400000,35000000,10,517,10700000.0,15100000.0,27500000.0,6700000.0, Rejected
666,3, Not Graduate, No,5900000,22400000,6,375,6500000.0,10500000.0,18100000.0,4800000.0, Rejected
668,4, Graduate, Yes,3100000,11500000,14,785,3200000.0,3100000.0,9100000.0,4200000.0, Approved
669,4, Not Graduate, No,2200000,8600000,20,373,4100000.0,1300000.0,5900000.0,1400000.0, Rejected
670,1, Graduate, No,6000000,20100000,6,476,13900000.0,10000000.0,15200000.0,5500000.0, Rejected
671,1, Graduate, Yes,2000000,5600000,18,320,2400000.0,2300000.0,4600000.0,2100000.0, Rejected
672,4, Graduate, No,7200000,22900000,18,657,14600000.0,400000.0,17400000.0,8800000.0, Approved
673,1, Not Graduate, Yes,500000,1900000,12,868,200000.0,500000.0,1800000.0,300000.0, Approved
674,1, Not Graduate, Yes,5800000,13900000,6,345,4000000.0,9300000.0,20900000.0,5500000.0, Rejected
675,0, Not Graduate, No,200000,300000,6,472,400000.0,100000.0,700000.0,0.0, Rejected
676,4, Not Graduate, Yes,4600000,9500000,20,613,5200000.0,5900000.0,13700000.0,3000000.0, Approved
677,5, Not Graduate, Yes,4600000,12800000,14,769,13100000.0,8600000.0,12100000.0,3500000.0, Approved
678,1, Graduate, No,6500000,23100000,20,741,11400000.0,8500000.0,25700000.0,7900000.0, Approved
679,4, Not Graduate, Yes,4400000,16600000,14,889,800000.0,1400000.0,14900000.0,5900000.0, Approved
680,0, Not Graduate, Yes,900000,3600000,10,683,1400000.0,700000.0,3500000.0,400000.0, Approved
685,2, Not Graduate, No,1000000,2500000,6,551,1700000.0,200000.0,3700000.0,900000.0, Approved
686,2, Not Graduate, No,6800000,14800000,14,803,11300000.0,3300000.0,19600000.0,6600000.0, Approved
687,0, Graduate, No,3000000,8400000,10,361,7700000.0,200000.0,7300000.0,1800000.0, Rejected
689,4, Graduate, Yes,8800000,20900000,18,766,13500000.0,15400000.0,34500000.0,13100000.0, Approved
691,5, Graduate, No,1700000,4300000,2,517,100000.0,200000.0,6200000.0,1600000.0, Rejected
695,3, Not Graduate, No,5700000,19400000,2,335,7400000.0,10600000.0,20600000.0,7100000.0, Approved
697,2, Not Graduate, Yes,1100000,2200000,4,874,1900000.0,1300000.0,2100000.0,900000.0, Approved
698,0, Graduate, Yes,6000000,23900000,4,394,6700000.0,5800000.0,21900000.0,4500000.0, Approved
700,2, Not Graduate, Yes,6500000,25100000,20,848,11500000.0,8600000.0,17400000.0,4400000.0, Approved
701,0, Graduate, Yes,7600000,17900000,16,788,1700000.0,7800000.0,27100000.0,5900000.0, Approved
702,1, Graduate, No,2200000,4900000,8,509,3800000.0,0.0,5400000.0,2900000.0, Rejected
705,5, Graduate, Yes,1300000,4300000,2,595,1300000.0,500000.0,2900000.0,1500000.0, Approved
706,1, Not Graduate, No,2800000,6700000,12,322,1900000.0,2000000.0,8600000.0,2100000.0, Rejected
709,0, Graduate, No,8900000,25800000,18,531,12400000.0,3400000.0,22900000.0,5400000.0, Rejected
710,5, Not Graduate, No,7000000,21800000,4,631,8100000.0,7100000.0,14600000.0,10000000.0, Approved
712,5, Graduate, No,9200000,29200000,16,383,17700000.0,13300000.0,30400000.0,5700000.0, Rejected
715,4, Not Graduate, No,9900000,22700000,12,567,28300000.0,9900000.0,29700000.0,5400000.0, Approved
717,3, Graduate, No,6800000,21200000,2,433,10700000.0,1900000.0,23200000.0,6300000.0, Approved
719,4, Graduate, No,700000,2600000,14,736,2100000.0,600000.0,1900000.0,400000.0, Approved
720,2, Not Graduate, Yes,4000000,8500000,6,323,11200000.0,1000000.0,14300000.0,4100000.0, Rejected
722,3, Not Graduate, No,5600000,21000000,12,609,8800000.0,11000000.0,15800000.0,4900000.0, Approved
725,1, Not Graduate, No,4200000,16200000,14,391,5800000.0,2100000.0,14100000.0,2600000.0, Rejected
726,4, Not Graduate, No,5000000,18700000,10,755,3600000.0,600000.0,13000000.0,2600000.0, Approved
728,3, Not Graduate, Yes,2200000,8800000,2,877,5000000.0,1300000.0,6400000.0,3100000.0, Approved
730,0, Graduate, No,7100000,15900000,14,746,9500000.0,3900000.0,23500000.0,8000000.0, Approved
733,2, Not Graduate, No,7700000,18300000,20,504,14600000.0,500000.0,18300000.0,4600000.0, Rejected
735,2, Graduate, Yes,5300000,11000000,14,393,6800000.0,2400000.0,20500000.0,5200000.0, Rejected
736,0, Graduate, No,4700000,14400000,14,881,11000000.0,6100000.0,17600000.0,2400000.0, Approved
737,2, Graduate, Yes,4300000,12200000,14,719,5100000.0,2600000.0,14000000.0,5700000.0, Approved
739,4, Graduate, No,2000000,7500000,14,857,4300000.0,1500000.0,4200000.0,2100000.0, Approved
740,2, Graduate, Yes,2000000,7600000,16,429,5300000.0,3100000.0,5800000.0,2200000.0, Rejected
741,3, Not Graduate, No,4100000,15900000,12,538,3900000.0,800000.0,8800000.0,5700000.0, Rejected
744,5, Graduate, Yes,5800000,16600000,18,376,2500000.0,7500000.0,21100000.0,2800000.0, Rejected
745,5, Not Graduate, No,8000000,30000000,14,549,14800000.0,200000.0,17300000.0,7000000.0, Rejected
746,3, Not Graduate, Yes,3700000,12700000,18,587,11000000.0,3100000.0,8800000.0,4100000.0, Approved
747,0, Not Graduate, No,2600000,8400000,18,861,0.0,3500000.0,6200000.0,3800000.0, Approved
748,0, Not Graduate, No,3000000,7000000,12,409,6400000.0,4900000.0,8000000.0,3500000.0, Rejected
749,4, Graduate, No,2700000,10200000,4,528,7800000.0,2200000.0,10000000.0,1600000.0, Approved
751,2, Graduate, No,1500000,3600000,4,584,3900000.0,1300000.0,4800000.0,1700000.0, Approved
752,5, Not Graduate, No,6800000,20000000,4,459,14500000.0,3000000.0,25000000.0,4900000.0, Rejected
753,1, Graduate, Yes,8100000,31700000,10,755,0.0,12700000.0,30100000.0,4700000.0, Approved
755,1, Not Graduate, Yes,7600000,26000000,6,384,2600000.0,1200000.0,20000000.0,7900000.0, Rejected
757,1, Not Graduate, Yes,4700000,18700000,20,445,2100000.0,0.0,11100000.0,4000000.0, Rejected
758,0, Graduate, No,1400000,5500000,6,393,500000.0,1500000.0,5400000.0,1800000.0, Rejected
760,2, Graduate, No,9700000,19900000,16,395,2800000.0,13700000.0,37000000.0,10800000.0, Rejected
761,3, Not Graduate, Yes,8900000,21000000,14,815,200000.0,10800000.0,21600000.0,6400000.0, Approved
764,0, Graduate, Yes,1000000,3200000,10,854,2600000.0,800000.0,2900000.0,1200000.0, Approved
765,3, Graduate, No,3500000,10300000,16,324,2400000.0,900000.0,12600000.0,2400000.0, Rejected
766,0, Not Graduate, No,7900000,31500000,14,849,19400000.0,10300000.0,26600000.0,10600000.0, Approved
767,3, Graduate, Yes,6100000,24200000,12,672,300000.0,11100000.0,23500000.0,5000000.0, Approved
768,3, Not Graduate, Yes,8900000,20900000,6,859,9600000.0,16500000.0,29300000.0,11100000.0, Approved
769,4, Graduate, No,5300000,15400000,8,584,5100000.0,1700000.0,14000000.0,5000000.0, Approved
770,5, Not Graduate, No,1300000,4800000,4,346,3200000.0,1600000.0,3400000.0,1600000.0, Approved
771,3, Graduate, No,4000000,12800000,18,635,6000000.0,7000000.0,12900000.0,4200000.0, Approved
772,2, Not Graduate, No,8700000,22700000,4,365,8200000.0,14800000.0,30200000.0,7200000.0, Rejected
773,1, Not Graduate, No,9500000,20000000,16,856,24900000.0,0.0,35700000.0,6200000.0, Approved
774,5, Graduate, Yes,9000000,20000000,2,440,17100000.0,1000000.0,28500000.0,7600000.0, Rejected
775,0, Graduate, Yes,7300000,23300000,2,616,15700000.0,5900000.0,25800000.0,4100000.0, Approved
776,3, Graduate, Yes,7400000,25700000,2,461,5700000.0,2900000.0,15100000.0,5100000.0, Approved
777,5, Not Graduate, No,3100000,10800000,10,681,5100000.0,1700000.0,7400000.0,1500000.0, Approved
780,1, Graduate, No,5400000,17900000,14,727,13100000.0,0.0,12300000.0,4700000.0, Approved
781,2, Not Graduate, No,1600000,5100000,6,784,1400000.0,2400000.0,4500000.0,1400000.0, Approved
782,3, Not Graduate, Yes,9900000,20400000,4,865,26300000.0,3600000.0,36500000.0,12800000.0, Approved
783,3, Not Graduate, No,5800000,20100000,18,791,1400000.0,10800000.0,16300000.0,5600000.0, Approved
784,4, Not Graduate, No,2200000,8500000,16,866,4000000.0,1900000.0,6800000.0,2800000.0, Approved
785,0, Graduate, No,5000000,14400000,2,761,-100000.0,7300000.0,12600000.0,4500000.0, Approved
786,2, Not Graduate, Yes,600000,2100000,18,572,400000.0,500000.0,1400000.0,300000.0, Approved
788,1, Graduate, Yes,2600000,5500000,14,820,2700000.0,2400000.0,9300000.0,2000000.0, Approved
790,2, Graduate, No,3100000,8700000,18,544,5300000.0,1100000.0,12200000.0,1500000.0, Rejected
794,2, Not Graduate, No,5900000,20800000,14,530,7100000.0,5800000.0,13100000.0,8800000.0, Rejected
795,2, Graduate, Yes,2900000,10600000,6,614,1000000.0,300000.0,7600000.0,3600000.0, Approved
